"","state","quantile","occ_category","share_quantile","percentile"
"36925","OK",37,"Installation, Maintenance, and Repair",0.0637009576768613,0.925
"36926","OK",37,"Production",0.0548038307074452,0.925
"36927","OK",37,"Transportation and Material Moving",0.0502316960148285,0.925
"36928","OK",37,"Not Identified",0.0136546184738956,0.925
"36929","OK",38,"Chief Executives",0.017890248424175,0.95
"36930","OK",38,"Other Managers",0.0195896675318255,0.95
"36931","OK",38,"Business Operations Specialists",0.216753182548511,0.95
"36932","OK",38,"Financial Specialists",0.0628167099246076,0.95
"36933","OK",38,"Computer and Mathematical",0.109967865529601,0.95
"36934","OK",38,"Architecture and Engineering",0.0659065628476085,0.95
"36935","OK",38,"Life, Physical, and Social Science",0.0137807440365839,0.95
"36936","OK",38,"Community and Social Services",0.0247188233840069,0.95
"36937","OK",38,"Legal",0.0100420219997528,0.95
"36938","OK",38,"Education, Training, and Library",0.00967123964899271,0.95
"36939","OK",38,"Arts, Design, Entertainment, Sports, and Media",0.003584229390681,0.95
"36940","OK",38,"Healthcare Practitioners and Technicians",0.116054875787913,0.95
"36941","OK",38,"Healthcare Support",0.00336793968607094,0.95
"36942","OK",38,"Protective Service",0.00568532937832159,0.95
"36943","OK",38,"Food Preparation and Serving",0.00117414411074033,0.95
"36944","OK",38,"Building and Grounds Cleaning and Maintenance",0.00917686318131257,0.95
"36945","OK",38,"Personal Care and Service",0.00148312940304042,0.95
"36946","OK",38,"Sales and Related",0.0727351378074404,0.95
"36947","OK",38,"Office and Administrative Support",0.0413113335805216,0.95
"36948","OK",38,"Farming, Fishing, and Forestry",0.00655048819676183,0.95
"36949","OK",38,"Construction",0.0309294277592387,0.95
"36950","OK",38,"Extraction",0.00880608083055247,0.95
"36951","OK",38,"Installation, Maintenance, and Repair",0.0457916203188728,0.95
"36952","OK",38,"Production",0.0581510320108763,0.95
"36953","OK",38,"Transportation and Material Moving",0.0272834013100976,0.95
"36954","OK",38,"Not Identified",0.0167779013718947,0.95
"36955","OK",39,"Chief Executives",0.0414735150503739,0.975
"36956","OK",39,"Other Managers",0.0252178750231782,0.975
"36957","OK",39,"Business Operations Specialists",0.225601087829903,0.975
"36958","OK",39,"Financial Specialists",0.0778787316892268,0.975
"36959","OK",39,"Computer and Mathematical",0.059923357438655,0.975
"36960","OK",39,"Architecture and Engineering",0.0658569750911676,0.975
"36961","OK",39,"Life, Physical, and Social Science",0.0088386179615551,0.975
"36962","OK",39,"Community and Social Services",0.0344273440880153,0.975
"36963","OK",39,"Legal",0.0255269176092466,0.975
"36964","OK",39,"Education, Training, and Library",0.0110019160640336,0.975
"36965","OK",39,"Arts, Design, Entertainment, Sports, and Media",0.000648989430743556,0.975
"36966","OK",39,"Healthcare Practitioners and Technicians",0.100284319179183,0.975
"36967","OK",39,"Healthcare Support",0.00234872365411954,0.975
"36968","OK",39,"Protective Service",0.00234872365411954,0.975
"36969","OK",39,"Food Preparation and Serving",0.000401755361888868,0.975
"36970","OK",39,"Building and Grounds Cleaning and Maintenance",0.00160702144755547,0.975
"36971","OK",39,"Personal Care and Service",0.00166882996476915,0.975
"36972","OK",39,"Sales and Related",0.106496075159157,0.975
"36973","OK",39,"Office and Administrative Support",0.0361579825699981,0.975
"36974","OK",39,"Construction",0.0380431423450151,0.975
"36975","OK",39,"Extraction",0.00469744730823908,0.975
"36976","OK",39,"Installation, Maintenance, and Repair",0.0577291550775697,0.975
"36977","OK",39,"Production",0.0276902157117251,0.975
"36978","OK",39,"Transportation and Material Moving",0.0384139934482972,0.975
"36979","OK",39,"Not Identified",0.00571728784226466,0.975
"36980","OK",40,"Chief Executives",0.0829599876409702,1
"36981","OK",40,"Other Managers",0.0285184613007879,1
"36982","OK",40,"Business Operations Specialists",0.208651320871312,1
"36983","OK",40,"Financial Specialists",0.0570369226015758,1
"36984","OK",40,"Computer and Mathematical",0.0414027498841341,1
"36985","OK",40,"Architecture and Engineering",0.0417426232040785,1
"36986","OK",40,"Life, Physical, and Social Science",0.0159740460373861,1
"36987","OK",40,"Community and Social Services",0.0372006797466399,1
"36988","OK",40,"Legal",0.0420207013749421,1
"36989","OK",40,"Education, Training, and Library",0.00281167928317627,1
"36990","OK",40,"Arts, Design, Entertainment, Sports, and Media",0.00339873319944384,1
"36991","OK",40,"Healthcare Practitioners and Technicians",0.207199134867913,1
"36992","OK",40,"Healthcare Support",0.00420207013749421,1
"36993","OK",40,"Protective Service",0.00398578711571142,1
"36994","OK",40,"Food Preparation and Serving",0.00123590298161594,1
"36995","OK",40,"Building and Grounds Cleaning and Maintenance",0.00380040166846903,1
"36996","OK",40,"Personal Care and Service",0.000710644214429167,1
"36997","OK",40,"Sales and Related",0.115402440908389,1
"36998","OK",40,"Office and Administrative Support",0.0228951027344353,1
"36999","OK",40,"Farming, Fishing, and Forestry",0.000679746639888769,1
"37000","OK",40,"Construction",0.0104433801946547,1
"37001","OK",40,"Extraction",0.00361501622122663,1
"37002","OK",40,"Installation, Maintenance, and Repair",0.00994901900200834,1
"37003","OK",40,"Production",0.0192491889386683,1
"37004","OK",40,"Transportation and Material Moving",0.0311138575621814,1
"37005","OK",40,"Not Identified",0.00380040166846903,1
"37006","OR",1,"Chief Executives",0.000105265928050738,0.025
"37007","OR",1,"Other Managers",0.000263164820126845,0.025
"37008","OR",1,"Business Operations Specialists",0.0282639016816232,0.025
"37009","OR",1,"Financial Specialists",0.0123950630279744,0.025
"37010","OR",1,"Computer and Mathematical",0.00465801731624516,0.025
"37011","OR",1,"Architecture and Engineering",0.00336850969762362,0.025
"37012","OR",1,"Life, Physical, and Social Science",0.0011842416905708,0.025
"37013","OR",1,"Community and Social Services",0.0105002763230611,0.025
"37014","OR",1,"Legal",0.0131582410063423,0.025
"37015","OR",1,"Education, Training, and Library",0.00881602147424932,0.025
"37016","OR",1,"Arts, Design, Entertainment, Sports, and Media",0.0394747230190268,0.025
"37017","OR",1,"Healthcare Practitioners and Technicians",0.0205005394878813,0.025
"37018","OR",1,"Healthcare Support",0.0147372299271033,0.025
"37019","OR",1,"Protective Service",0.0197373615095134,0.025
"37020","OR",1,"Food Preparation and Serving",0.225558567330719,0.025
"37021","OR",1,"Building and Grounds Cleaning and Maintenance",0.0617910997657833,0.025
"37022","OR",1,"Personal Care and Service",0.0677123082186373,0.025
"37023","OR",1,"Sales and Related",0.13292455064607,0.025
"37024","OR",1,"Office and Administrative Support",0.135582515329351,0.025
"37025","OR",1,"Farming, Fishing, and Forestry",0.0101581620568962,0.025
"37026","OR",1,"Construction",0.0304218532066633,0.025
"37027","OR",1,"Extraction",0.00028948130213953,0.025
"37028","OR",1,"Installation, Maintenance, and Repair",0.00981604779073133,0.025
"37029","OR",1,"Production",0.0334219321561094,0.025
"37030","OR",1,"Transportation and Material Moving",0.0858180478433643,0.025
"37031","OR",1,"Not Identified",0.0293428774441433,0.025
"37032","OR",2,"Business Operations Specialists",0.0335508657439082,0.05
"37033","OR",2,"Financial Specialists",0.0116309667912215,0.05
"37034","OR",2,"Computer and Mathematical",0.00671017314878164,0.05
"37035","OR",2,"Architecture and Engineering",0.003026156518078,0.05
"37036","OR",2,"Life, Physical, and Social Science",0.00244723961896742,0.05
"37037","OR",2,"Community and Social Services",0.00539445292353034,0.05
"37038","OR",2,"Legal",0.00426293352981422,0.05
"37039","OR",2,"Education, Training, and Library",0.0116572811957265,0.05
"37040","OR",2,"Arts, Design, Entertainment, Sports, and Media",0.0375506552286722,0.05
"37041","OR",2,"Healthcare Practitioners and Technicians",0.0237619072680385,0.05
"37042","OR",2,"Healthcare Support",0.0208146939634756,0.05
"37043","OR",2,"Protective Service",0.0132361454660281,0.05
"37044","OR",2,"Food Preparation and Serving",0.187490132098311,0.05
"37045","OR",2,"Building and Grounds Cleaning and Maintenance",0.0648386927003842,0.05
"37046","OR",2,"Personal Care and Service",0.0815483395610757,0.05
"37047","OR",2,"Sales and Related",0.15691279406347,0.05
"37048","OR",2,"Office and Administrative Support",0.1418872690911,0.05
"37049","OR",2,"Farming, Fishing, and Forestry",0.0149992105678648,0.05
"37050","OR",2,"Construction",0.0155518130624704,0.05
"37051","OR",2,"Installation, Maintenance, and Repair",0.0149992105678648,0.05
"37052","OR",2,"Production",0.0415504447134361,0.05
"37053","OR",2,"Transportation and Material Moving",0.0818904268196411,0.05
"37054","OR",2,"Not Identified",0.024288195358139,0.05
"37055","OR",3,"Chief Executives",0.000761574621182279,0.075
"37056","OR",3,"Other Managers",0.00133932088552746,0.075
"37057","OR",3,"Business Operations Specialists",0.0280732162084088,0.075
"37058","OR",3,"Financial Specialists",0.0178313506131989,0.075
"37059","OR",3,"Computer and Mathematical",0.0131305969169358,0.075
"37060","OR",3,"Architecture and Engineering",0.00643399248929856,0.075
"37061","OR",3,"Life, Physical, and Social Science",0.00506841040993724,0.075
"37062","OR",3,"Community and Social Services",0.00554111189894693,0.075
"37063","OR",3,"Legal",0.0124215446834213,0.075
"37064","OR",3,"Education, Training, and Library",0.00498962682843562,0.075
"37065","OR",3,"Arts, Design, Entertainment, Sports, and Media",0.0267864177105491,0.075
"37066","OR",3,"Healthcare Practitioners and Technicians",0.0160718506263295,0.075
"37067","OR",3,"Healthcare Support",0.0210352162609312,0.075
"37068","OR",3,"Protective Service",0.00674912681530502,0.075
"37069","OR",3,"Food Preparation and Serving",0.204968617873369,0.075
"37070","OR",3,"Building and Grounds Cleaning and Maintenance",0.0518133354342288,0.075
"37071","OR",3,"Personal Care and Service",0.0830641560965362,0.075
"37072","OR",3,"Sales and Related",0.13219884975971,0.075
"37073","OR",3,"Office and Administrative Support",0.147062685469681,0.075
"37074","OR",3,"Farming, Fishing, and Forestry",0.0142335670579585,0.075
"37075","OR",3,"Construction",0.0262086714462039,0.075
"37076","OR",3,"Extraction",0.00107670894718874,0.075
"37077","OR",3,"Installation, Maintenance, and Repair",0.0131831193046036,0.075
"37078","OR",3,"Production",0.0406260668609995,0.075
"37079","OR",3,"Transportation and Material Moving",0.0936999395992542,0.075
"37080","OR",3,"Not Identified",0.0256309251818588,0.075
"37081","OR",4,"Chief Executives",0.00424802110817942,0.1
"37082","OR",4,"Other Managers",0.00145118733509235,0.1
"37083","OR",4,"Business Operations Specialists",0.0322691292875989,0.1
"37084","OR",4,"Financial Specialists",0.012532981530343,0.1
"37085","OR",4,"Computer and Mathematical",0.0152506596306069,0.1
"37086","OR",4,"Architecture and Engineering",0.00168865435356201,0.1
"37087","OR",4,"Life, Physical, and Social Science",0.00329815303430079,0.1
"37088","OR",4,"Community and Social Services",0.00525065963060686,0.1
"37089","OR",4,"Legal",0.0114511873350923,0.1
"37090","OR",4,"Education, Training, and Library",0.0149868073878628,0.1
"37091","OR",4,"Arts, Design, Entertainment, Sports, and Media",0.0255408970976253,0.1
"37092","OR",4,"Healthcare Practitioners and Technicians",0.0191820580474934,0.1
"37093","OR",4,"Healthcare Support",0.0189973614775726,0.1
"37094","OR",4,"Protective Service",0.0135620052770449,0.1
"37095","OR",4,"Food Preparation and Serving",0.182770448548813,0.1
"37096","OR",4,"Building and Grounds Cleaning and Maintenance",0.0521108179419525,0.1
"37097","OR",4,"Personal Care and Service",0.0746437994722955,0.1
"37098","OR",4,"Sales and Related",0.154564643799472,0.1
"37099","OR",4,"Office and Administrative Support",0.134722955145119,0.1
"37100","OR",4,"Farming, Fishing, and Forestry",0.0186807387862797,0.1
"37101","OR",4,"Construction",0.0356992084432718,0.1
"37102","OR",4,"Installation, Maintenance, and Repair",0.0168337730870712,0.1
"37103","OR",4,"Production",0.0341424802110818,0.1
"37104","OR",4,"Transportation and Material Moving",0.0984696569920844,0.1
"37105","OR",4,"Not Identified",0.0176517150395778,0.1
"37106","OR",5,"Chief Executives",0.000368411357595853,0.125
"37107","OR",5,"Other Managers",0.00160522091523907,0.125
"37108","OR",5,"Business Operations Specialists",0.0310781295229073,0.125
"37109","OR",5,"Financial Specialists",0.0137627957159022,0.125
"37110","OR",5,"Computer and Mathematical",0.00957869529749217,0.125
"37111","OR",5,"Architecture and Engineering",0.00373674376990079,0.125
"37112","OR",5,"Life, Physical, and Social Science",0.00297360595773795,0.125
"37113","OR",5,"Community and Social Services",0.0107628746611931,0.125
"37114","OR",5,"Legal",0.00776295360648404,0.125
"37115","OR",5,"Education, Training, and Library",0.00634193837004289,0.125
"37116","OR",5,"Arts, Design, Entertainment, Sports, and Media",0.0284992500197363,0.125
"37117","OR",5,"Healthcare Practitioners and Technicians",0.0288676613773322,0.125
"37118","OR",5,"Healthcare Support",0.0371306018262677,0.125
"37119","OR",5,"Protective Service",0.00839451593379122,0.125
"37120","OR",5,"Food Preparation and Serving",0.193179126865082,0.125
"37121","OR",5,"Building and Grounds Cleaning and Maintenance",0.0463935159601063,0.125
"37122","OR",5,"Personal Care and Service",0.0756559037920055,0.125
"37123","OR",5,"Sales and Related",0.128996605352491,0.125
"37124","OR",5,"Office and Administrative Support",0.148101365753533,0.125
"37125","OR",5,"Farming, Fishing, and Forestry",0.0156837977947949,0.125
"37126","OR",5,"Construction",0.0128943975158548,0.125
"37127","OR",5,"Extraction",0.000631562327307176,0.125
"37128","OR",5,"Installation, Maintenance, and Repair",0.0182626772979658,0.125
"37129","OR",5,"Production",0.0444725138812136,0.125
"37130","OR",5,"Transportation and Material Moving",0.10457619536328,0.125
"37131","OR",5,"Not Identified",0.020288939764743,0.125
"37132","OR",6,"Chief Executives",0.000921464865861043,0.15
"37133","OR",6,"Other Managers",0.000447568649132507,0.15
"37134","OR",6,"Business Operations Specialists",0.0320669773319643,0.15
"37135","OR",6,"Financial Specialists",0.0200879340757707,0.15
"37136","OR",6,"Computer and Mathematical",0.00781928757602085,0.15
"37137","OR",6,"Architecture and Engineering",0.00310665297633152,0.15
"37138","OR",6,"Life, Physical, and Social Science",0.00379116973382829,0.15
"37139","OR",6,"Community and Social Services",0.00834583892794145,0.15
"37140","OR",6,"Legal",0.018587262722797,0.15
"37141","OR",6,"Education, Training, and Library",0.00405444540978859,0.15
"37142","OR",6,"Arts, Design, Entertainment, Sports, and Media",0.0381749730142432,0.15
"37143","OR",6,"Healthcare Practitioners and Technicians",0.0189031935339494,0.15
"37144","OR",6,"Healthcare Support",0.0346470789563752,0.15
"37145","OR",6,"Protective Service",0.00379116973382829,0.15
"37146","OR",6,"Food Preparation and Serving",0.159939973145881,0.15
"37147","OR",6,"Building and Grounds Cleaning and Maintenance",0.070663191427744,0.15
"37148","OR",6,"Personal Care and Service",0.0747702919727246,0.15
"37149","OR",6,"Sales and Related",0.151409841244767,0.15
"37150","OR",6,"Office and Administrative Support",0.148434826106416,0.15
"37151","OR",6,"Farming, Fishing, and Forestry",0.0316983913856199,0.15
"37152","OR",6,"Construction",0.0216939156991286,0.15
"37153","OR",6,"Extraction",0.000658189189900745,0.15
"37154","OR",6,"Installation, Maintenance, and Repair",0.0144801621778164,0.15
"37155","OR",6,"Production",0.0374904562567464,0.15
"37156","OR",6,"Transportation and Material Moving",0.0693204854803465,0.15
"37157","OR",6,"Not Identified",0.024695258405076,0.15
"37158","OR",7,"Chief Executives",0.000236842105263158,0.175
"37159","OR",7,"Other Managers",0.00418421052631579,0.175
"37160","OR",7,"Business Operations Specialists",0.0280526315789474,0.175
"37161","OR",7,"Financial Specialists",0.0107105263157895,0.175
"37162","OR",7,"Computer and Mathematical",0.00105263157894737,0.175
"37163","OR",7,"Architecture and Engineering",0.00131578947368421,0.175
"37164","OR",7,"Life, Physical, and Social Science",0.00286842105263158,0.175
"37165","OR",7,"Community and Social Services",0.0141578947368421,0.175
"37166","OR",7,"Legal",0.0136842105263158,0.175
"37167","OR",7,"Education, Training, and Library",0.00418421052631579,0.175
"37168","OR",7,"Arts, Design, Entertainment, Sports, and Media",0.0269210526315789,0.175
"37169","OR",7,"Healthcare Practitioners and Technicians",0.0216052631578947,0.175
"37170","OR",7,"Healthcare Support",0.0292368421052632,0.175
"37171","OR",7,"Protective Service",0.00865789473684211,0.175
"37172","OR",7,"Food Preparation and Serving",0.195894736842105,0.175
"37173","OR",7,"Building and Grounds Cleaning and Maintenance",0.0386052631578947,0.175
"37174","OR",7,"Personal Care and Service",0.0562631578947368,0.175
"37175","OR",7,"Sales and Related",0.144157894736842,0.175
"37176","OR",7,"Office and Administrative Support",0.135289473684211,0.175
"37177","OR",7,"Farming, Fishing, and Forestry",0.0316842105263158,0.175
"37178","OR",7,"Construction",0.0496578947368421,0.175
"37179","OR",7,"Installation, Maintenance, and Repair",0.0140526315789474,0.175
"37180","OR",7,"Production",0.0430526315789474,0.175
"37181","OR",7,"Transportation and Material Moving",0.102526315789474,0.175
"37182","OR",7,"Not Identified",0.0219473684210526,0.175
"37183","OR",8,"Chief Executives",0.000710545014342483,0.2
"37184","OR",8,"Other Managers",0.00160530540277376,0.2
"37185","OR",8,"Business Operations Specialists",0.046632806126477,0.2
"37186","OR",8,"Financial Specialists",0.0202373746677544,0.2
"37187","OR",8,"Computer and Mathematical",0.0105002763230611,0.2
"37188","OR",8,"Architecture and Engineering",0.00905286981236348,0.2
"37189","OR",8,"Life, Physical, and Social Science",0.00297376246743335,0.2
"37190","OR",8,"Community and Social Services",0.00634227216505698,0.2
"37191","OR",8,"Legal",0.00610542382694281,0.2
"37192","OR",8,"Education, Training, and Library",0.00928971815047764,0.2
"37193","OR",8,"Arts, Design, Entertainment, Sports, and Media",0.0536593068238638,0.2
"37194","OR",8,"Healthcare Practitioners and Technicians",0.0239743151135556,0.2
"37195","OR",8,"Healthcare Support",0.0347377562567436,0.2
"37196","OR",8,"Protective Service",0.00923708518645227,0.2
"37197","OR",8,"Food Preparation and Serving",0.158767335982526,0.2
"37198","OR",8,"Building and Grounds Cleaning and Maintenance",0.0546593331403458,0.2
"37199","OR",8,"Personal Care and Service",0.0373430879759994,0.2
"37200","OR",8,"Sales and Related",0.132740335271981,0.2
"37201","OR",8,"Office and Administrative Support",0.157214663543777,0.2
"37202","OR",8,"Farming, Fishing, and Forestry",0.0373694044580121,0.2
"37203","OR",8,"Construction",0.0343430090265533,0.2
"37204","OR",8,"Installation, Maintenance, and Repair",0.0159214716176742,0.2
"37205","OR",8,"Production",0.0486065422774284,0.2
"37206","OR",8,"Transportation and Material Moving",0.0784757493618253,0.2
"37207","OR",8,"Not Identified",0.00950025000657912,0.2
"37208","OR",9,"Chief Executives",0.00176218405617948,0.225
"37209","OR",9,"Other Managers",0.00241971542042555,0.225
"37210","OR",9,"Business Operations Specialists",0.0393729780910549,0.225
"37211","OR",9,"Financial Specialists",0.0187264932537282,0.225
"37212","OR",9,"Computer and Mathematical",0.00649640987875122,0.225
"37213","OR",9,"Architecture and Engineering",0.00407669445832566,0.225
"37214","OR",9,"Life, Physical, and Social Science",0.00447121327687331,0.225
"37215","OR",9,"Community and Social Services",0.0106257068462166,0.225
"37216","OR",9,"Legal",0.00681202493358933,0.225
"37217","OR",9,"Education, Training, and Library",0.00378738065805739,0.225
"37218","OR",9,"Arts, Design, Entertainment, Sports, and Media",0.0348228610504721,0.225
"37219","OR",9,"Healthcare Practitioners and Technicians",0.038689145472239,0.225
"37220","OR",9,"Healthcare Support",0.0343231372136451,0.225
"37221","OR",9,"Protective Service",0.0091791378448752,0.225
"37222","OR",9,"Food Preparation and Serving",0.118460850582573,0.225
"37223","OR",9,"Building and Grounds Cleaning and Maintenance",0.0618605507482707,0.225
"37224","OR",9,"Personal Care and Service",0.0656479314063281,0.225
"37225","OR",9,"Sales and Related",0.139238841692749,0.225
"37226","OR",9,"Office and Administrative Support",0.173167460087846,0.225
"37227","OR",9,"Farming, Fishing, and Forestry",0.0201993635096394,0.225
"37228","OR",9,"Construction",0.0344283422319245,0.225
"37229","OR",9,"Installation, Maintenance, and Repair",0.0172799242523868,0.225
"37230","OR",9,"Production",0.0372951789800373,0.225
"37231","OR",9,"Transportation and Material Moving",0.10725651613582,0.225
"37232","OR",9,"Not Identified",0.00959995791799269,0.225
"37233","OR",10,"Chief Executives",0.000892130880848049,0.25
"37234","OR",10,"Other Managers",0.000970848311511112,0.25
"37235","OR",10,"Business Operations Specialists",0.0458922620765658,0.25
"37236","OR",10,"Financial Specialists",0.0183149222009394,0.25
"37237","OR",10,"Computer and Mathematical",0.00983967883288289,0.25
"37238","OR",10,"Architecture and Engineering",0.0029912623651964,0.25
"37239","OR",10,"Life, Physical, and Social Science",0.00123323974705466,0.25
"37240","OR",10,"Community and Social Services",0.00787174306630632,0.25
"37241","OR",10,"Legal",0.0174752696072,0.25
"37242","OR",10,"Education, Training, and Library",0.00262391435543544,0.25
"37243","OR",10,"Arts, Design, Entertainment, Sports, and Media",0.0301750150875075,0.25
"37244","OR",10,"Healthcare Practitioners and Technicians",0.0305423630972685,0.25
"37245","OR",10,"Healthcare Support",0.0306735588150403,0.25
"37246","OR",10,"Protective Service",0.0086851565164913,0.25
"37247","OR",10,"Food Preparation and Serving",0.158851775078061,0.25
"37248","OR",10,"Building and Grounds Cleaning and Maintenance",0.0471517409671748,0.25
"37249","OR",10,"Personal Care and Service",0.0591167904279604,0.25
"37250","OR",10,"Sales and Related",0.119046994306106,0.25
"37251","OR",10,"Office and Administrative Support",0.150691401432657,0.25
"37252","OR",10,"Farming, Fishing, and Forestry",0.0188659442155808,0.25
"37253","OR",10,"Construction",0.0408543465141298,0.25
"37254","OR",10,"Installation, Maintenance, and Repair",0.0234577943375928,0.25
"37255","OR",10,"Production",0.0768282123271496,0.25
"37256","OR",10,"Transportation and Material Moving",0.0788223872372806,0.25
"37257","OR",10,"Not Identified",0.0181312481960589,0.25
"37258","OR",11,"Chief Executives",0.00206109290772646,0.275
"37259","OR",11,"Other Managers",0.00272169960892083,0.275
"37260","OR",11,"Business Operations Specialists",0.034774336750872,0.275
"37261","OR",11,"Financial Specialists",0.0245745692844308,0.275
"37262","OR",11,"Computer and Mathematical",0.0129478913434098,0.275
"37263","OR",11,"Architecture and Engineering",0.00319733643378078,0.275
"37264","OR",11,"Life, Physical, and Social Science",0.00375224606278406,0.275
"37265","OR",11,"Community and Social Services",0.0128157700031709,0.275
"37266","OR",11,"Legal",0.00924849381672128,0.275
"37267","OR",11,"Education, Training, and Library",0.00531127787760279,0.275
"37268","OR",11,"Arts, Design, Entertainment, Sports, and Media",0.0240460839234753,0.275
"37269","OR",11,"Healthcare Practitioners and Technicians",0.0208223232216468,0.275
"37270","OR",11,"Healthcare Support",0.0349857308952542,0.275
"37271","OR",11,"Protective Service",0.0107018285593489,0.275
"37272","OR",11,"Food Preparation and Serving",0.117561568544551,0.275
"37273","OR",11,"Building and Grounds Cleaning and Maintenance",0.0477750766303773,0.275
"37274","OR",11,"Personal Care and Service",0.0619649085720326,0.275
"37275","OR",11,"Sales and Related",0.109317196913645,0.275
"37276","OR",11,"Office and Administrative Support",0.154027058450481,0.275
"37277","OR",11,"Farming, Fishing, and Forestry",0.0349593066272064,0.275
"37278","OR",11,"Construction",0.0496776239298171,0.275
"37279","OR",11,"Installation, Maintenance, and Repair",0.0189726244583025,0.275
"37280","OR",11,"Production",0.0759169221012578,0.275
"37281","OR",11,"Transportation and Material Moving",0.115711869781207,0.275
"37282","OR",11,"Not Identified",0.0121551633019765,0.275
"37283","OR",12,"Chief Executives",0.00192171005870429,0.3
"37284","OR",12,"Other Managers",0.000552820701819043,0.3
"37285","OR",12,"Business Operations Specialists",0.0371969357938242,0.3
"37286","OR",12,"Financial Specialists",0.0148735093584647,0.3
"37287","OR",12,"Computer and Mathematical",0.00810803696001264,0.3
"37288","OR",12,"Architecture and Engineering",0.00300102666701766,0.3
"37289","OR",12,"Life, Physical, and Social Science",0.00152683812883355,0.3
"37290","OR",12,"Community and Social Services",0.0116618843288493,0.3
"37291","OR",12,"Legal",0.00802906257403849,0.3
"37292","OR",12,"Education, Training, and Library",0.00221128280727617,0.3
"37293","OR",12,"Arts, Design, Entertainment, Sports, and Media",0.0319846263195304,0.3
"37294","OR",12,"Healthcare Practitioners and Technicians",0.0259299233948456,0.3
"37295","OR",12,"Healthcare Support",0.0501224102982599,0.3
"37296","OR",12,"Protective Service",0.0171374417563903,0.3
"37297","OR",12,"Food Preparation and Serving",0.110327217205886,0.3
"37298","OR",12,"Building and Grounds Cleaning and Maintenance",0.0479901018769579,0.3
"37299","OR",12,"Personal Care and Service",0.0619422433990576,0.3
"37300","OR",12,"Sales and Related",0.116092347381999,0.3
"37301","OR",12,"Office and Administrative Support",0.151025350777898,0.3
"37302","OR",12,"Farming, Fishing, and Forestry",0.0457261694790323,0.3
"37303","OR",12,"Construction",0.0652854924052965,0.3
"37304","OR",12,"Extraction",0.000263247953247163,0.3
"37305","OR",12,"Installation, Maintenance, and Repair",0.0139521415220997,0.3
"37306","OR",12,"Production",0.0816858398925948,0.3
"37307","OR",12,"Transportation and Material Moving",0.0819227630505173,0.3
"37308","OR",12,"Not Identified",0.00952957590754732,0.3
"37309","OR",13,"Chief Executives",0.000526288090100521,0.325
"37310","OR",13,"Other Managers",0.00397347508025893,0.325
"37311","OR",13,"Business Operations Specialists",0.0630229987895374,0.325
"37312","OR",13,"Financial Specialists",0.019235829693174,0.325
"37313","OR",13,"Computer and Mathematical",0.0114730803641914,0.325
"37314","OR",13,"Architecture and Engineering",0.00452607757486448,0.325
"37315","OR",13,"Life, Physical, and Social Science",0.00147360665228146,0.325
"37316","OR",13,"Community and Social Services",0.00897321193621388,0.325
"37317","OR",13,"Legal",0.0119204252407768,0.325
"37318","OR",13,"Education, Training, and Library",0.0106573338245356,0.325
"37319","OR",13,"Arts, Design, Entertainment, Sports, and Media",0.032366717541182,0.325
"37320","OR",13,"Healthcare Practitioners and Technicians",0.0349718435871796,0.325
"37321","OR",13,"Healthcare Support",0.0265775485500763,0.325
"37322","OR",13,"Protective Service",0.0180516814904479,0.325
"37323","OR",13,"Food Preparation and Serving",0.118835850744698,0.325
"37324","OR",13,"Building and Grounds Cleaning and Maintenance",0.0594705541813589,0.325
"37325","OR",13,"Personal Care and Service",0.0597863270354192,0.325
"37326","OR",13,"Sales and Related",0.0963896637019104,0.325
"37327","OR",13,"Office and Administrative Support",0.12083574548708,0.325
"37328","OR",13,"Farming, Fishing, and Forestry",0.0324193463501921,0.325
"37329","OR",13,"Construction",0.0465501815693911,0.325
"37330","OR",13,"Extraction",0.00136834903426135,0.325
"37331","OR",13,"Installation, Maintenance, and Repair",0.0187095416030735,0.325
"37332","OR",13,"Production",0.0962317772748803,0.325
"37333","OR",13,"Transportation and Material Moving",0.0923372454081364,0.325
"37334","OR",13,"Not Identified",0.00931529919477922,0.325
"37335","OR",14,"Chief Executives",0.00136878125822585,0.35
"37336","OR",14,"Other Managers",0.00171097657278231,0.35
"37337","OR",14,"Business Operations Specialists",0.0529613056067386,0.35
"37338","OR",14,"Financial Specialists",0.0239536720189524,0.35
"37339","OR",14,"Computer and Mathematical",0.00837062384838115,0.35
"37340","OR",14,"Architecture and Engineering",0.00413266649118189,0.35
"37341","OR",14,"Life, Physical, and Social Science",0.0056593840484338,0.35
"37342","OR",14,"Community and Social Services",0.00913398262700711,0.35
"37343","OR",14,"Legal",0.0145564622269018,0.35
"37344","OR",14,"Education, Training, and Library",0.00231639905238221,0.35
"37345","OR",14,"Arts, Design, Entertainment, Sports, and Media",0.0122137404580153,0.35
"37346","OR",14,"Healthcare Practitioners and Technicians",0.0341932087391419,0.35
"37347","OR",14,"Healthcare Support",0.0441958410107923,0.35
"37348","OR",14,"Protective Service",0.0129507765201369,0.35
"37349","OR",14,"Food Preparation and Serving",0.0913661489865754,0.35
"37350","OR",14,"Building and Grounds Cleaning and Maintenance",0.0427480916030534,0.35
"37351","OR",14,"Personal Care and Service",0.0561726770202685,0.35
"37352","OR",14,"Sales and Related",0.0807844169518294,0.35
"37353","OR",14,"Office and Administrative Support",0.186417478283759,0.35
