"","state","occ_category","median_income","quantile","share_quantile"
"35938","CT","Healthcare Support",94391,28,0.00405310483536716
"35939","CT","Protective Service",104125,28,0.00417526515333301
"35940","CT","Food Preparation and Serving",86000,28,0.00402474619012508
"35941","CT","Building and Grounds Cleaning and Maintenance",87000,28,0.00414690650809094
"35942","CT","Personal Care and Service",90040,28,0.00294493623667689
"35943","CT","Sales and Related",129433,28,0.0927000484278403
"35944","CT","Office and Administrative Support",96751,28,0.0449288198004424
"35945","CT","Farming, Fishing, and Forestry",80000,28,0.00015270039745732
"35946","CT","Construction",94391,28,0.026017966292478
"35947","CT","Extraction",1e+05,28,0.000181059042699394
"35948","CT","Installation, Maintenance, and Repair",96836,28,0.0259699747389914
"35949","CT","Production",95795,28,0.0316787881696458
"35950","CT","Transportation and Material Moving",90040,28,0.0201586338986157
"35951","CT","Not Identified",115000,28,0.0179859253862229
"35952","DC","Chief Executives",213845,28,0.0564059133423835
"35953","DC","Other Managers",153385,28,0.00961478584683596
"35954","DC","Business Operations Specialists",156188,28,0.261666645909357
"35955","DC","Financial Specialists",155000,28,0.133498561518439
"35956","DC","Computer and Mathematical",146306,28,0.0849015480801564
"35957","DC","Architecture and Engineering",145775,28,0.0254816733712777
"35958","DC","Life, Physical, and Social Science",152023,28,0.0419961889579415
"35959","DC","Community and Social Services",175000,28,0.0216706313128168
"35960","DC","Legal",259575,28,0.139103035133822
"35961","DC","Education, Training, and Library",160000,28,0.0217951751709364
"35962","DC","Arts, Design, Entertainment, Sports, and Media",135000,28,0.00707409114119537
"35963","DC","Healthcare Practitioners and Technicians",172202,28,0.0558703747524691
"35964","DC","Healthcare Support",141586,28,0.0010959859514528
"35965","DC","Protective Service",148000,28,0.0037363157435891
"35966","DC","Food Preparation and Serving",135060,28,0.00260296663470041
"35967","DC","Building and Grounds Cleaning and Maintenance",150000,28,0.000348722802734983
"35968","DC","Personal Care and Service",135060,28,0.000996350864957095
"35969","DC","Sales and Related",176983,28,0.0403148468733264
"35970","DC","Office and Administrative Support",150000,28,0.0161782471697408
"35971","DC","Construction",129433,28,0.00463303152205049
"35972","DC","Installation, Maintenance, and Repair",109331,28,0.00210479120222186
"35973","DC","Production",150000,28,0.00135752805350404
"35974","DC","Transportation and Material Moving",130000,28,0.00260296663470041
"35975","DC","Not Identified",150000,28,0.0649496220093906
"35976","DE","Chief Executives",175000,28,0.0240720647977593
"35977","DE","Other Managers",90040,28,0.0188404700024392
"35978","DE","Business Operations Specialists",112089,28,0.194410099837669
"35979","DE","Financial Specialists",95000,28,0.0774562001127064
"35980","DE","Computer and Mathematical",109331,28,0.0939079676684077
"35981","DE","Architecture and Engineering",101295,28,0.0336436964329271
"35982","DE","Life, Physical, and Social Science",106190,28,0.025947700873895
"35983","DE","Community and Social Services",90000,28,0.0365370543261588
"35984","DE","Legal",102000,28,0.0237188059852136
"35985","DE","Education, Training, and Library",1e+05,28,0.0190423321810367
"35986","DE","Arts, Design, Entertainment, Sports, and Media",83300,28,0.00862119721093756
"35987","DE","Healthcare Practitioners and Technicians",92291,28,0.132387945463568
"35988","DE","Healthcare Support",80000,28,0.00763711909027445
"35989","DE","Protective Service",82000,28,0.00634183677760676
"35990","DE","Food Preparation and Serving",75000,28,0.00925201651905495
"35991","DE","Building and Grounds Cleaning and Maintenance",76692,28,0.005769893938247
"35992","DE","Personal Care and Service",80176,28,0.00693901238929121
"35993","DE","Sales and Related",1e+05,28,0.073452600237188
"35994","DE","Office and Administrative Support",84413,28,0.0461086859613266
"35995","DE","Farming, Fishing, and Forestry",78094,28,0.000639230232225615
"35996","DE","Construction",80000,28,0.0372435719512503
"35997","DE","Installation, Maintenance, and Repair",80000,28,0.0426686180010598
"35998","DE","Production",87311,28,0.032550276298857
"35999","DE","Transportation and Material Moving",83000,28,0.0338539695356329
"36000","DE","Not Identified",90040,28,0.00895763417526684
"36001","FL","Chief Executives",176983,28,0.0252491917082152
"36002","FL","Other Managers",90040,28,0.0194476878984094
"36003","FL","Business Operations Specialists",1e+05,28,0.193232217381206
"36004","FL","Financial Specialists",85000,28,0.0737490931409129
"36005","FL","Computer and Mathematical",1e+05,28,0.0712043008864672
"36006","FL","Architecture and Engineering",1e+05,28,0.0340404373355383
"36007","FL","Life, Physical, and Social Science",83000,28,0.00695318492103841
"36008","FL","Community and Social Services",88491,28,0.0318787406690286
"36009","FL","Legal",105000,28,0.0236932649401293
"36010","FL","Education, Training, and Library",76692,28,0.0123380722789638
"36011","FL","Arts, Design, Entertainment, Sports, and Media",69781,28,0.0129594054356475
"36012","FL","Healthcare Practitioners and Technicians",85000,28,0.123800930762656
"36013","FL","Healthcare Support",68433,28,0.00696715194768191
"36014","FL","Protective Service",78785,28,0.00481503267087061
"36015","FL","Food Preparation and Serving",68000,28,0.01312900504489
"36016","FL","Building and Grounds Cleaning and Maintenance",72000,28,0.00739254767345251
"36017","FL","Personal Care and Service",71846,28,0.00683985247627401
"36018","FL","Sales and Related",90000,28,0.111952103474118
"36019","FL","Office and Administrative Support",70907,28,0.0642610924130313
"36020","FL","Farming, Fishing, and Forestry",69764,28,0.00143660845476
"36021","FL","Construction",70793,28,0.0341864925284389
"36022","FL","Extraction",82000,28,0.000468893037317501
"36023","FL","Installation, Maintenance, and Repair",73158,28,0.0349032005242025
"36024","FL","Production",72888,28,0.0233472817372746
"36025","FL","Transportation and Material Moving",75000,28,0.044454651458836
"36026","FL","Not Identified",80000,28,0.0172995592006391
"36027","GA","Chief Executives",2e+05,28,0.0243000822800085
"36028","GA","Other Managers",1e+05,28,0.0203159138138815
"36029","GA","Business Operations Specialists",110000,28,0.203284191007504
"36030","GA","Financial Specialists",94391,28,0.0819805188339975
"36031","GA","Computer and Mathematical",109729,28,0.0963257555542988
"36032","GA","Architecture and Engineering",103000,28,0.042450271571819
"36033","GA","Life, Physical, and Social Science",93713,28,0.00872343323491062
"36034","GA","Community and Social Services",98000,28,0.0293699008099762
"36035","GA","Legal",112089,28,0.0207070027216921
"36036","GA","Education, Training, and Library",88000,28,0.0108095062482626
"36037","GA","Arts, Design, Entertainment, Sports, and Media",80000,28,0.0123754549096792
"36038","GA","Healthcare Practitioners and Technicians",90040,28,0.102774341700193
"36039","GA","Healthcare Support",76692,28,0.00441906570373303
"36040","GA","Protective Service",84000,28,0.00418807632844778
"36041","GA","Food Preparation and Serving",74000,28,0.00419683799440687
"36042","GA","Building and Grounds Cleaning and Maintenance",75000,28,0.00574048423338211
"36043","GA","Personal Care and Service",78785,28,0.0036647659161636
"36044","GA","Sales and Related",101295,28,0.0947821093153236
"36045","GA","Office and Administrative Support",78785,28,0.0590520355341311
"36046","GA","Farming, Fishing, and Forestry",76011,28,0.00157391381228848
"36047","GA","Construction",79135,28,0.0269660182768352
"36048","GA","Extraction",76011,28,0.000528886017894508
"36049","GA","Installation, Maintenance, and Repair",80000,28,0.0370427306448825
"36050","GA","Production",78094,28,0.0353923513842237
"36051","GA","Transportation and Material Moving",80000,28,0.0507674821122624
"36052","GA","Not Identified",88506,28,0.0182688700398019
"36053","HI","Chief Executives",123888,28,0.0165090943993857
"36054","HI","Other Managers",90589,28,0.0245922431937693
"36055","HI","Business Operations Specialists",99960,28,0.167531657285461
"36056","HI","Financial Specialists",86000,28,0.0492873254307242
"36057","HI","Computer and Mathematical",1e+05,28,0.0486977149164604
"36058","HI","Architecture and Engineering",94391,28,0.0307008823589905
"36059","HI","Life, Physical, and Social Science",92031,28,0.0112985828779849
"36060","HI","Community and Social Services",92031,28,0.0272660583165934
"36061","HI","Legal",94391,28,0.02416031921239
"36062","HI","Education, Training, and Library",85000,28,0.00737698736450956
"36063","HI","Arts, Design, Entertainment, Sports, and Media",78785,28,0.0264913375245957
"36064","HI","Healthcare Practitioners and Technicians",110000,28,0.135164782426864
"36065","HI","Healthcare Support",76692,28,0.00731528393859824
"36066","HI","Protective Service",88506,28,0.00657484282766233
"36067","HI","Food Preparation and Serving",73158,28,0.028075058789653
"36068","HI","Building and Grounds Cleaning and Maintenance",73158,28,0.0131291178466876
"36069","HI","Personal Care and Service",70000,28,0.00699305493661687
"36070","HI","Sales and Related",90000,28,0.0914033415833099
"36071","HI","Office and Administrative Support",76692,28,0.0697248712797976
"36072","HI","Farming, Fishing, and Forestry",81218,28,0.00147402628565944
"36073","HI","Construction",90040,28,0.0793574616581767
"36074","HI","Extraction",89671,28,0.000699305493661687
"36075","HI","Installation, Maintenance, and Repair",83300,28,0.0403197608649449
"36076","HI","Production",93000,28,0.0228028438423409
"36077","HI","Transportation and Material Moving",82592,28,0.0505625295662249
"36078","HI","Not Identified",86664,28,0.0124915157789372
"36079","IA","Chief Executives",157570,28,0.0194707146560098
"36080","IA","Other Managers",92031,28,0.0154970480614849
"36081","IA","Business Operations Specialists",95000,28,0.168559967385232
"36082","IA","Financial Specialists",82377,28,0.0674038543810995
"36083","IA","Computer and Mathematical",96000,28,0.074337009205619
"36084","IA","Architecture and Engineering",93713,28,0.0437052993965261
"36085","IA","Life, Physical, and Social Science",80000,28,0.009927875057252
"36086","IA","Community and Social Services",85000,28,0.0363166451080364
"36087","IA","Legal",79911,28,0.0164936104246463
"36088","IA","Education, Training, and Library",76692,28,0.0120644443661511
"36089","IA","Arts, Design, Entertainment, Sports, and Media",70793,28,0.0075899800184213
"36090","IA","Healthcare Practitioners and Technicians",80000,28,0.10278181827333
"36091","IA","Healthcare Support",64894,28,0.0042731386177982
"36092","IA","Protective Service",82592,28,0.00255180362688302
"36093","IA","Food Preparation and Serving",62534,28,0.00377234086459335
"36094","IA","Building and Grounds Cleaning and Maintenance",72000,28,0.00666639823236009
"36095","IA","Personal Care and Service",69764,28,0.00283617622041141
"36096","IA","Sales and Related",86132,28,0.0861422466944832
"36097","IA","Office and Administrative Support",70793,28,0.055679147184208
"36098","IA","Farming, Fishing, and Forestry",67530,28,0.00689540625015729
"36099","IA","Construction",75000,28,0.0501200404664717
"36100","IA","Extraction",70000,28,0.00151245954611114
"36101","IA","Installation, Maintenance, and Repair",74333,28,0.0534721138698328
"36102","IA","Production",70000,28,0.0792468404443259
"36103","IA","Transportation and Material Moving",73153,28,0.0606116275675322
"36104","IA","Not Identified",75000,28,0.0120719940810235
"36105","ID","Chief Executives",174930,28,0.016506732446447
"36106","ID","Other Managers",95000,28,0.0176236579071193
"36107","ID","Business Operations Specialists",94391,28,0.166098698187729
"36108","ID","Financial Specialists",80000,28,0.0555991235699789
"36109","ID","Computer and Mathematical",98919,28,0.0627617051411841
"36110","ID","Architecture and Engineering",101001,28,0.0513975826881306
"36111","ID","Life, Physical, and Social Science",82000,28,0.0118108926373224
"36112","ID","Community and Social Services",83772,28,0.031782470449004
"36113","ID","Legal",76534,28,0.0176949510216303
"36114","ID","Education, Training, and Library",94754,28,0.00812741505425406
"36115","ID","Arts, Design, Entertainment, Sports, and Media",70000,28,0.0125808582740412
"36116","ID","Healthcare Practitioners and Technicians",86664,28,0.112552816315667
"36117","ID","Healthcare Support",64154,28,0.00740022528624185
"36118","ID","Protective Service",67681,28,0.00233366128166008
"36119","ID","Food Preparation and Serving",62000,28,0.00367397183446689
"36120","ID","Building and Grounds Cleaning and Maintenance",69781,28,0.00661124815232012
"36121","ID","Personal Care and Service",69764,28,0.00437739723097543
"36122","ID","Sales and Related",84413,28,0.0995394464802589
"36123","ID","Office and Administrative Support",67530,28,0.0582940032984948
"36124","ID","Farming, Fishing, and Forestry",64558,28,0.00625002970546438
"36125","ID","Construction",70793,28,0.0593681528904605
"36126","ID","Extraction",90020,28,0.00402093165842043
"36127","ID","Installation, Maintenance, and Repair",71973,28,0.0501523296213385
"36128","ID","Production",69000,28,0.056007870759842
"36129","ID","Transportation and Material Moving",75000,28,0.0662170447578173
"36130","ID","Not Identified",82592,28,0.0112167833497307
"36131","IL","Chief Executives",2e+05,28,0.0263306527189179
"36132","IL","Other Managers",109729,28,0.0161843196006878
"36133","IL","Business Operations Specialists",117988,28,0.199913958692625
"36134","IL","Financial Specialists",104125,28,0.0893175439986817
"36135","IL","Computer and Mathematical",112550,28,0.0926503867456133
"36136","IL","Architecture and Engineering",106190,28,0.0430357486537177
"36137","IL","Life, Physical, and Social Science",101295,28,0.0132307378796856
"36138","IL","Community and Social Services",104125,28,0.0312107295019793
"36139","IL","Legal",145000,28,0.0263054944419077
"36140","IL","Education, Training, and Library",94391,28,0.0133974114648784
"36141","IL","Arts, Design, Entertainment, Sports, and Media",84413,28,0.0137659802230784
"36142","IL","Healthcare Practitioners and Technicians",95668,28,0.0969228911388775
"36143","IL","Healthcare Support",82000,28,0.00327875245135962
"36144","IL","Protective Service",88491,28,0.00387626153035283
"36145","IL","Food Preparation and Serving",84413,28,0.00433099738731293
"36146","IL","Building and Grounds Cleaning and Maintenance",85000,28,0.00434735026736959
"36147","IL","Personal Care and Service",82000,28,0.00337309599014802
"36148","IL","Sales and Related",112089,28,0.0908515699393811
"36149","IL","Office and Administrative Support",86000,28,0.0514857849445323
"36150","IL","Farming, Fishing, and Forestry",78785,28,0.000984317588025667
"36151","IL","Construction",94391,28,0.0450377185468076
"36152","IL","Extraction",90000,28,0.0010610503329069
"36153","IL","Installation, Maintenance, and Repair",88506,28,0.0320856085850104
"36154","IL","Production",85000,28,0.0382072463385273
"36155","IL","Transportation and Material Moving",85000,28,0.0426439084892832
"36156","IL","Not Identified",94391,28,0.0161704825483322
"36157","IN","Chief Executives",159284,28,0.0178529653101486
"36158","IN","Other Managers",93000,28,0.0186339379761053
"36159","IN","Business Operations Specialists",1e+05,28,0.158753935415539
"36160","IN","Financial Specialists",84952,28,0.0595389817094107
"36161","IN","Computer and Mathematical",94754,28,0.0540710091540239
"36162","IN","Architecture and Engineering",96793,28,0.0514825095875743
"36163","IN","Life, Physical, and Social Science",105010,28,0.0138456793356495
"36164","IN","Community and Social Services",85000,28,0.0256568725012657
"36165","IN","Legal",82592,28,0.0169916839795853
"36166","IN","Education, Training, and Library",80000,28,0.0127446359049564
"36167","IN","Arts, Design, Entertainment, Sports, and Media",73158,28,0.0106961830106438
"36168","IN","Healthcare Practitioners and Technicians",83300,28,0.116849107002566
"36169","IN","Healthcare Support",67681,28,0.00432735673923544
"36170","IN","Protective Service",74000,28,0.00306336819194935
"36171","IN","Food Preparation and Serving",67253,28,0.00266531654998632
"36172","IN","Building and Grounds Cleaning and Maintenance",73158,28,0.0084149513783411
"36173","IN","Personal Care and Service",67681,28,0.00371049308356175
"36174","IN","Sales and Related",90000,28,0.0773547024214808
"36175","IN","Office and Administrative Support",70907,28,0.0533994424949225
"36176","IN","Farming, Fishing, and Forestry",70000,28,0.00148862002944651
"36177","IN","Construction",80000,28,0.052542816739119
"36178","IN","Extraction",82592,28,0.00122325226813783
"36179","IN","Installation, Maintenance, and Repair",80000,28,0.0560054004667214
"36180","IN","Production",75000,28,0.102868415998883
"36181","IN","Transportation and Material Moving",75000,28,0.0653631057339223
"36182","IN","Not Identified",78094,28,0.0104552570168241
"36183","KS","Chief Executives",160000,28,0.0218898665188675
"36184","KS","Other Managers",99110,28,0.0178022955059812
"36185","KS","Business Operations Specialists",1e+05,28,0.177491801764353
"36186","KS","Financial Specialists",86132,28,0.0711168075377581
"36187","KS","Computer and Mathematical",96000,28,0.0799818715070897
"36188","KS","Architecture and Engineering",96793,28,0.0496166458824073
"36189","KS","Life, Physical, and Social Science",87789,28,0.0117575400674334
"36190","KS","Community and Social Services",88491,28,0.0299812941665512
"36191","KS","Legal",88491,28,0.0199846427416747
"36192","KS","Education, Training, and Library",74000,28,0.00620641078933998
"36193","KS","Arts, Design, Entertainment, Sports, and Media",70793,28,0.0106230659091959
"36194","KS","Healthcare Practitioners and Technicians",87311,28,0.112858528474435
"36195","KS","Healthcare Support",70793,28,0.00388261512170339
"36196","KS","Protective Service",79052,28,0.00140871091404554
"36197","KS","Food Preparation and Serving",75000,28,0.00387395501362524
"36198","KS","Building and Grounds Cleaning and Maintenance",70793,28,0.00440510830908503
"36199","KS","Personal Care and Service",73153,28,0.00364590550090065
"36200","KS","Sales and Related",90040,28,0.0942277492956445
"36201","KS","Office and Administrative Support",75000,28,0.053129763059443
"36202","KS","Farming, Fishing, and Forestry",68000,28,0.00480058657798716
"36203","KS","Construction",76692,28,0.0393255507828738
"36204","KS","Extraction",75409,28,0.00174356842640063
"36205","KS","Installation, Maintenance, and Repair",79000,28,0.0458437254630271
"36206","KS","Production",73158,28,0.0685996027897095
"36207","KS","Transportation and Material Moving",78785,28,0.0526794374393792
"36208","KS","Not Identified",78785,28,0.0131229504410882
"36209","KY","Chief Executives",147486,28,0.0166738998178831
"36210","KY","Other Managers",93000,28,0.0173496544931741
"36211","KY","Business Operations Specialists",92031,28,0.16117838932585
"36212","KY","Financial Specialists",82592,28,0.0578770998432487
"36213","KY","Computer and Mathematical",93211,28,0.0487494575136588
"36214","KY","Architecture and Engineering",97000,28,0.0402579361540641
"36215","KY","Life, Physical, and Social Science",83300,28,0.00950218084463389
"36216","KY","Community and Social Services",85000,28,0.0291862605797222
"36217","KY","Legal",77053,28,0.0182394311770616
"36218","KY","Education, Training, and Library",75409,28,0.0104910417917605
"36219","KY","Arts, Design, Entertainment, Sports, and Media",68433,28,0.00895523571155382
"36220","KY","Healthcare Practitioners and Technicians",82592,28,0.135259927747755
"36221","KY","Healthcare Support",65000,28,0.00435970758252233
"36222","KY","Protective Service",78785,28,0.00295865610032084
"36223","KY","Food Preparation and Serving",70000,28,0.00448059038367408
"36224","KY","Building and Grounds Cleaning and Maintenance",73158,28,0.00770281062421104
"36225","KY","Personal Care and Service",70793,28,0.0062026748787704
"36226","KY","Sales and Related",88491,28,0.0827631033983921
"36227","KY","Office and Administrative Support",69764,28,0.0593356201981289
"36228","KY","Farming, Fishing, and Forestry",79052,28,0.00132574744213974
"36229","KY","Construction",76692,28,0.0464427758654515
"36230","KY","Extraction",70793,28,0.00469263070700585
"36231","KY","Installation, Maintenance, and Repair",77000,28,0.0557864218889028
"36232","KY","Production",70793,28,0.094199409061454
"36233","KY","Transportation and Material Moving",74333,28,0.0651340312828836
"36234","KY","Not Identified",78000,28,0.0108953055857763
"36235","LA","Chief Executives",146315,28,0.0152009160941079
"36236","LA","Other Managers",112550,28,0.0231730168644597
"36237","LA","Business Operations Specialists",96000,28,0.14823651884239
"36238","LA","Financial Specialists",83000,28,0.05491151363731
"36239","LA","Computer and Mathematical",90000,28,0.0307432854465959
"36240","LA","Architecture and Engineering",113269,28,0.0415178013741412
"36241","LA","Life, Physical, and Social Science",92000,28,0.0157755569435769
"36242","LA","Community and Social Services",90040,28,0.0232854465958776
"36243","LA","Legal",95000,28,0.0214449302519259
"36244","LA","Education, Training, and Library",82592,28,0.00965646470955653
"36245","LA","Arts, Design, Entertainment, Sports, and Media",68000,28,0.0110451800957735
"36246","LA","Healthcare Practitioners and Technicians",84413,28,0.138022069539871
"36247","LA","Healthcare Support",71000,28,0.00419529460753696
"36248","LA","Protective Service",73000,28,0.0040474703310431
"36249","LA","Food Preparation and Serving",70793,28,0.00867790963980845
"36250","LA","Building and Grounds Cleaning and Maintenance",80000,28,0.00671038933999584
"36251","LA","Personal Care and Service",76692,28,0.00539038101186758
"36252","LA","Sales and Related",85000,28,0.0856610451800958
"36253","LA","Office and Administrative Support",77053,28,0.0555527795128045
"36254","LA","Farming, Fishing, and Forestry",88491,28,0.00146158650843223
"36255","LA","Construction",80000,28,0.0663626899854258
"36256","LA","Extraction",93713,28,0.0122798251093067
"36257","LA","Installation, Maintenance, and Repair",84000,28,0.0523651884239017
"36258","LA","Production",90000,28,0.0872496356443889
"36259","LA","Transportation and Material Moving",80232,28,0.0653237559858422
"36260","LA","Not Identified",84000,28,0.0117093483239642
"36261","MA","Chief Executives",225100,28,0.0334558882384645
"36262","MA","Other Managers",126000,28,0.0138581315802112
"36263","MA","Business Operations Specialists",140688,28,0.233223229579667
"36264","MA","Financial Specialists",123805,28,0.0827325652751616
"36265","MA","Computer and Mathematical",135363,28,0.121537468182861
"36266","MA","Architecture and Engineering",125000,28,0.0557292194728894
"36267","MA","Life, Physical, and Social Science",138437,28,0.0409052342862022
"36268","MA","Community and Social Services",120000,28,0.0334857710019797
"36269","MA","Legal",180000,28,0.023649005597682
"36270","MA","Education, Training, and Library",123000,28,0.0220374708509651
"36271","MA","Arts, Design, Entertainment, Sports, and Media",1e+05,28,0.0131686935362515
"36272","MA","Healthcare Practitioners and Technicians",120000,28,0.102587527147957
"36273","MA","Healthcare Support",1e+05,28,0.00261474180758702
"36274","MA","Protective Service",116620,28,0.00297867117754097
"36275","MA","Food Preparation and Serving",1e+05,28,0.00266383491907641
"36276","MA","Building and Grounds Cleaning and Maintenance",94391,28,0.0025699176623141
"36277","MA","Personal Care and Service",1e+05,28,0.00256137972988116
"36278","MA","Sales and Related",137445,28,0.0791060784742715
"36279","MA","Office and Administrative Support",103546,28,0.0326127674107119
"36280","MA","Farming, Fishing, and Forestry",117988,28,0.00054322595104563
"36281","MA","Construction",106190,28,0.0308198015997951
"36282","MA","Extraction",95668,28,0.00014621209291405
"36283","MA","Installation, Maintenance, and Repair",102000,28,0.0183234702426374
"36284","MA","Production",100290,28,0.0167781044722757
"36285","MA","Transportation and Material Moving",1e+05,28,0.0141046643792123
"36286","MA","Not Identified",112550,28,0.0178069253304447
"36287","MD","Chief Executives",212379,28,0.0246393251973746
"36288","MD","Other Managers",112089,28,0.0162171506619158
"36289","MD","Business Operations Specialists",120000,28,0.215549091490961
"36290","MD","Financial Specialists",106923,28,0.0846003503167423
"36291","MD","Computer and Mathematical",124000,28,0.129450037003277
"36292","MD","Architecture and Engineering",121000,28,0.0443910746380394
"36293","MD","Life, Physical, and Social Science",120000,28,0.0250693632864625
"36294","MD","Community and Social Services",109331,28,0.0294711817332392
"36295","MD","Legal",140000,28,0.0320914138109375
"36296","MD","Education, Training, and Library",104672,28,0.0154813712071641
"36297","MD","Arts, Design, Entertainment, Sports, and Media",94391,28,0.0149556103540599
"36298","MD","Healthcare Practitioners and Technicians",106208,28,0.107100914652441
"36299","MD","Healthcare Support",106923,28,0.00340030116953216
"36300","MD","Protective Service",101470,28,0.00797356337275587
"36301","MD","Food Preparation and Serving",90000,28,0.00315885121253597
"36302","MD","Building and Grounds Cleaning and Maintenance",101001,28,0.00296740568450348
"36303","MD","Personal Care and Service",89671,28,0.00377747743371556
"36304","MD","Sales and Related",117988,28,0.0653929348027968
"36305","MD","Office and Administrative Support",90040,28,0.0468327194694387
"36306","MD","Farming, Fishing, and Forestry",90040,28,0.000318599647397341
"36307","MD","Construction",95000,28,0.0314470710262909
"36308","MD","Extraction",93000,28,0.00055862090642314
"36309","MD","Installation, Maintenance, and Repair",93000,28,0.0281896396537979
"36310","MD","Production",95000,28,0.0204160939968969
"36311","MD","Transportation and Material Moving",90589,28,0.023644951409982
"36312","MD","Not Identified",102650,28,0.0229048858613191
"36313","ME","Chief Executives",161000,28,0.0217626577777228
"36314","ME","Other Managers",94391,28,0.0168151936622985
"36315","ME","Business Operations Specialists",94391,28,0.186272023945726
"36316","ME","Financial Specialists",84952,28,0.0667227379266415
"36317","ME","Computer and Mathematical",98919,28,0.0547993494084688
"36318","ME","Architecture and Engineering",98000,28,0.038837593306081
"36319","ME","Life, Physical, and Social Science",74970,28,0.0125232685421679
"36320","ME","Community and Social Services",82000,28,0.0307608581376508
"36321","ME","Legal",80000,28,0.0215338375623844
"36322","ME","Education, Training, and Library",82592,28,0.0155103000018553
"36323","ME","Arts, Design, Entertainment, Sports, and Media",68000,28,0.017643893901632
"36324","ME","Healthcare Practitioners and Technicians",85000,28,0.14567808087867
"36325","ME","Healthcare Support",70793,28,0.0050525977278771
"36326","ME","Protective Service",80000,28,0.00320966734488154
"36327","ME","Food Preparation and Serving",68000,28,0.00531233959393688
"36328","ME","Building and Grounds Cleaning and Maintenance",67530,28,0.00557208145999666
"36329","ME","Personal Care and Service",67000,28,0.00765620071861916
"36330","ME","Sales and Related",86664,28,0.0902788514462056
"36331","ME","Office and Administrative Support",75000,28,0.058905744624271
"36332","ME","Farming, Fishing, and Forestry",80176,28,0.00308598074199593
"36333","ME","Construction",76692,28,0.0339272351715224
"36334","ME","Extraction",69613,28,3.71059808656825e-05
"36335","ME","Installation, Maintenance, and Repair",73000,28,0.0447559972541574
"36336","ME","Production",70805,28,0.0501796547906913
"36337","ME","Transportation and Material Moving",76000,28,0.0436490021583312
"36338","ME","Not Identified",90000,28,0.019517745935349
"36339","MI","Chief Executives",176983,28,0.0195369745202909
"36340","MI","Other Managers",94391,28,0.014546187840703
"36341","MI","Business Operations Specialists",105000,28,0.171139161551104
"36342","MI","Financial Specialists",90000,28,0.0661464971012943
"36343","MI","Computer and Mathematical",1e+05,28,0.0703502531315901
"36344","MI","Architecture and Engineering",104125,28,0.0900701061430028
"36345","MI","Life, Physical, and Social Science",86424,28,0.0106918603559436
"36346","MI","Community and Social Services",92291,28,0.0271256154800111
"36347","MI","Legal",93000,28,0.019224284957346
"36348","MI","Education, Training, and Library",85000,28,0.0108282028024496
"36349","MI","Arts, Design, Entertainment, Sports, and Media",76692,28,0.0116625859181929
"36350","MI","Healthcare Practitioners and Technicians",88000,28,0.115663297838033
"36351","MI","Healthcare Support",70793,28,0.00428294894832621
"36352","MI","Protective Service",83300,28,0.0041539542983385
"36353","MI","Food Preparation and Serving",73158,28,0.00371390292907662
"36354","MI","Building and Grounds Cleaning and Maintenance",73158,28,0.00536634072385593
"36355","MI","Personal Care and Service",72000,28,0.00378983015976559
"36356","MI","Sales and Related",95668,28,0.0790149380703217
"36357","MI","Office and Administrative Support",76692,28,0.0530159847231146
"36358","MI","Farming, Fishing, and Forestry",70000,28,0.00143282032106605
"36359","MI","Construction",82592,28,0.041812227876397
"36360","MI","Extraction",94391,28,0.000751924510371415
"36361","MI","Installation, Maintenance, and Repair",83300,28,0.0405704502648064
"36362","MI","Production",79052,28,0.077328210558457
"36363","MI","Transportation and Material Moving",77000,28,0.0424294427839331
"36364","MI","Not Identified",90040,28,0.0153519961922086
"36365","MN","Chief Executives",2e+05,28,0.0228408175420031
"36366","MN","Other Managers",105010,28,0.0153987072690194
"36367","MN","Business Operations Specialists",117988,28,0.199744484888448
"36368","MN","Financial Specialists",102650,28,0.0814962922390941
"36369","MN","Computer and Mathematical",112000,28,0.0980861625671691
"36370","MN","Architecture and Engineering",101295,28,0.0549171370608583
"36371","MN","Life, Physical, and Social Science",102650,28,0.0169115907078646
"36372","MN","Community and Social Services",95668,28,0.031870258945023
"36373","MN","Legal",120348,28,0.019284610864577
"36374","MN","Education, Training, and Library",88491,28,0.00946416274265294
"36375","MN","Arts, Design, Entertainment, Sports, and Media",84413,28,0.0117973002076559
"36376","MN","Healthcare Practitioners and Technicians",95000,28,0.115234390579176
"36377","MN","Healthcare Support",92291,28,0.0029912018782089
"36378","MN","Protective Service",95668,28,0.00247272688598602
"36379","MN","Food Preparation and Serving",85000,28,0.00313876783753387
"36380","MN","Building and Grounds Cleaning and Maintenance",80000,28,0.0042860599357091
"36381","MN","Personal Care and Service",83300,28,0.00362666609944616
"36382","MN","Sales and Related",110000,28,0.0922234068858797
"36383","MN","Office and Administrative Support",84952,28,0.0416096122604712
"36384","MN","Farming, Fishing, and Forestry",75000,28,0.00147034190102179
"36385","MN","Construction",88506,28,0.0449371581720965
"36386","MN","Extraction",96793,28,0.00140387074817271
"36387","MN","Installation, Maintenance, and Repair",84413,28,0.032235850285693
"36388","MN","Production",83300,28,0.0394240407547932
"36389","MN","Transportation and Material Moving",88506,28,0.0354557129297028
"36390","MN","Not Identified",90000,28,0.0176786678117431
"36391","MO","Chief Executives",180000,28,0.0219496689233938
"36392","MO","Other Managers",94000,28,0.0167655229072627
"36393","MO","Business Operations Specialists",1e+05,28,0.175416848607275
