"","state","income_cutoff","F","M","16-24","25-34","35-44","45-64","65 and above","African American","Asian and Pacific Islander","Multi-racial","Native American","Other race","White","Bachelor's or above","High school or below","Some college","quantile"
"819","AR",32000,0.405045116181761,0.59495488381824,0.0603348788240773,0.241892922462257,0.250924594899206,0.407338044043112,0.0395095597713484,0.1126183582704,0.0246654248749772,0.0871346331652865,0.00633043806901392,0.0278643882488713,0.741386757371451,0.326277391967497,0.423670304306453,0.25005230372605,17
"820","AZ",36916,0.406941342947333,0.593058657052667,0.0550155193967721,0.253437521646342,0.249736615551062,0.397077537611035,0.0447328057947877,0.0469566479422368,0.0492504180836431,0.139076224811904,0.0210160009763531,0.0760348188634062,0.667665889322457,0.409173761169513,0.327437831704429,0.263388407126058,17
"821","CA",39393,0.402565563391927,0.597434436608073,0.0356788935789096,0.264413565680475,0.264191591035556,0.390246875878876,0.0454690738261838,0.0458821228935644,0.204512518814735,0.135220097697813,0.0089807392636815,0.139161565917055,0.466242955413152,0.492420754810356,0.299086632877595,0.208492612312049,17
"822","CO",42000,0.396942479318456,0.603057520681544,0.0402060372194373,0.276723021487662,0.26630075678152,0.377454694424132,0.0393154900872487,0.0298990370637934,0.0373126767512136,0.0994901929690093,0.00731746353382023,0.0434261029422561,0.782554526739907,0.551542342469334,0.248328296933229,0.200129360597437,17
"823","CT",42948,0.428028364905697,0.571971635094303,0.0355624827918706,0.212206221041598,0.234799830311596,0.457348063295193,0.0600834025597425,0.0884412182114889,0.0612119013491173,0.0725843331281159,0.00169215734699979,0.0455818976977443,0.730488492266534,0.555714162482556,0.269928638699591,0.174357198817853,17
"824","DC",65000,0.505895605952269,0.494104394047731,0.032709145609325,0.407842370114539,0.289512027305964,0.236067077695182,0.0338693792749889,0.200376401386884,0.0574990218960377,0.0814254684780702,0.00227999406392078,0.0313195634283556,0.627099550746732,0.89060075819921,0.0551043535744641,0.0542948882263265,17
"825","DE",36860,0.441823713190086,0.558176286809914,0.0306958018708955,0.225860074507911,0.247993842622533,0.444346780584222,0.0511035004144389,0.194194212429523,0.0611183473453141,0.0593831692276863,0.00226347381748294,0.0337380564183373,0.649302740761657,0.439409948354541,0.343077960049915,0.217512091595544,17
"826","FL",33765,0.433013842121395,0.566986157878605,0.0407313468130352,0.232004139796823,0.246498616393094,0.427487844534547,0.0532780524625004,0.132003793949135,0.0346852807656376,0.156747682928569,0.00245659935750146,0.0538902028699306,0.620216440129226,0.416012834407695,0.337846285401294,0.246140880191012,17
"827","GA",35397,0.419276731038643,0.580723268961357,0.0436026330969955,0.235749508030929,0.257384066371924,0.421630761517642,0.04163303098251,0.27274178537852,0.0577052431110308,0.058384356742619,0.00304867656975994,0.0346386783257907,0.57348125987228,0.455715448799621,0.316126964047103,0.228157587153276,17
"828","HI",36812,0.446742464186786,0.553257535813214,0.0328538434689619,0.207787192645017,0.258586631218578,0.425351077181283,0.0754212554861611,0.00756737488582101,0.523381628879301,0.246556064668008,0.00200509442509487,0.0148896826752415,0.205600154466533,0.400918630297719,0.339343665758186,0.259737703944095,17
"829","IA",36444,0.39376144988223,0.60623855011777,0.0560717089767077,0.231733348599843,0.251578448050249,0.421575122132077,0.0390413722411236,0.0277018995899852,0.0287910014830324,0.0414812876210416,0.00239765986216523,0.0156836124923667,0.883944538951409,0.380130637703917,0.338811556747797,0.281057805548286,17
"830","ID",31900,0.363888831692954,0.636111168307046,0.0599596425482848,0.249009080426636,0.258524482148005,0.395858213565046,0.036648581312029,0.00615657044022567,0.0164647078202858,0.0748466005024091,0.00920139603838076,0.0546421364740765,0.838688588724622,0.343354919079191,0.3834858748919,0.273159206028909,17
"831","IL",40000,0.412502363419881,0.587497636580119,0.0380463758340104,0.243591512469488,0.256793277837679,0.41746358630017,0.0441052475586511,0.0915613560834854,0.0767175461995357,0.0765223404925793,0.0047234330313266,0.0628688425459866,0.687606481647086,0.513190012144997,0.28031232913113,0.206497658723872,17
"832","IN",36000,0.391963233115413,0.608036766884587,0.0531909394090316,0.22907433441978,0.247500646194388,0.429474659723492,0.0407594202533082,0.0708575787569111,0.0281406623334867,0.0476393415752013,0.00239123445193259,0.0256807106246966,0.825290472257772,0.374671701729279,0.380959645948519,0.244368652322202,17
"833","KS",35397,0.391769374869041,0.608230625130959,0.0506775457613125,0.229549314010327,0.254726245242481,0.417496724074844,0.0475501709110356,0.043636261285914,0.0365089740021329,0.0700891614569814,0.007679268944855,0.0343151205446636,0.807771213765453,0.427912446013692,0.329259406361706,0.242828147624602,17
"834","KY",33765,0.403465553773725,0.596534446226275,0.0523128379843414,0.239036909661173,0.243562330806568,0.423768765577603,0.0413191559703143,0.0650464886123831,0.0194015624295586,0.0381612363759706,0.00112169475733825,0.013137246062261,0.863131771762488,0.368240044824855,0.376988190539981,0.254771764635165,17
"835","LA",32000,0.39514880304587,0.60485119695413,0.045363247694565,0.239959219992128,0.263053606087228,0.399461379099569,0.0521625471265094,0.22129018652117,0.0183070206798397,0.0554533674520051,0.00570649446436204,0.0184355859701435,0.68080734491248,0.345066983644014,0.407567758982936,0.24736525737305,17
"836","MA",47195,0.432671401987586,0.567328598012414,0.0359478956687827,0.246824989868988,0.239506959326226,0.422296436022585,0.0554237191134194,0.0523286298073171,0.0914167057358583,0.0629614235329687,0.00184237011926557,0.0339575347272604,0.75749333607733,0.637342131079402,0.214808678505547,0.147849190415051,17
"837","MD",41650,0.439431671322773,0.560568328677227,0.0348991263030003,0.223027990806448,0.253670069106415,0.43244828626926,0.0559545275148776,0.25560938237593,0.072688649677684,0.0605667809411783,0.00270389487776755,0.0505846572925453,0.557846634834895,0.534449508980738,0.281060353967234,0.184490137052027,17
"838","ME",36803,0.445682759175142,0.554317240824858,0.0388142996877973,0.223285229998258,0.235022979726923,0.450355750291434,0.0525217402955876,0.0132920636196755,0.0121263282014176,0.0417386876767027,0.00252576007289196,0.00551044472136244,0.92480671570795,0.441508890407471,0.315230936206134,0.243260173386394,17
"839","MI",35397,0.400579496337021,0.599420503662979,0.0460200754088182,0.239202767997156,0.234152517563108,0.440342479504916,0.0402821595260017,0.0989327255343669,0.0456096872824788,0.0502721032479921,0.00338968209955981,0.0149605930108426,0.78683520882476,0.429974872571833,0.315478796466063,0.254546330962104,17
"840","MN",41650,0.40832233942655,0.59167766057345,0.0411284933258824,0.240570684579533,0.267049677095996,0.416909108715816,0.0343420362827729,0.0409427011020791,0.0555266705457395,0.0434652986213929,0.00280344622971408,0.0207619209475691,0.836499962553505,0.504062944677125,0.241339057846193,0.254597997476682,17
"841","MO",35397,0.419317596094469,0.580682403905531,0.0456941611858067,0.23921877886752,0.255571139273629,0.41581593224701,0.0436999884260341,0.0905069756508199,0.0286308285881271,0.0480679025170141,0.00289708587667041,0.0150253081658283,0.81487189920154,0.428352478302408,0.336110845524937,0.235536676172655,17
"842","MS",30000,0.409828867414108,0.590171132585892,0.055222725395272,0.224221270452,0.245366321970388,0.427263999642776,0.0479256825395644,0.284733514674089,0.0102813510506477,0.0296905175653701,0.00216194895418975,0.0131298397329751,0.660002828022728,0.281434775004744,0.392315592452156,0.326249632543099,17
"843","MT",31600,0.40914578862722,0.59085421137278,0.0616887406658192,0.255589118361285,0.252117418184966,0.384962344354387,0.0456423784335434,0.00556292114866804,0.00833754766753687,0.0546496635366693,0.0203244809534874,0.0146431028434227,0.896482283850216,0.392748611547731,0.347566392848844,0.259684995603424,17
"844","NC",35000,0.42448548410013,0.57551451589987,0.0439362286199414,0.241251957993261,0.247503065257087,0.425848843797305,0.0414599043324054,0.171587303257855,0.0443760645080942,0.0526755002201372,0.00703605864946264,0.0370111156132531,0.687313957751198,0.463455470014857,0.294898342217755,0.241646187767388,17
"845","ND",36444,0.382764240845895,0.617235759154104,0.0671368664048861,0.259858824075309,0.255497102819458,0.382329228752559,0.0351779779477869,0.0240880696483362,0.0175686884095378,0.0402647193591982,0.0185953169498112,0.00855523783561183,0.890927967797505,0.371761334965112,0.302182600676299,0.326056064358589,17
"846","NE",36444,0.403618214475493,0.596381785524507,0.0497059843923604,0.229933819040969,0.27017597020759,0.405820586801576,0.0443636395575054,0.0366893710832686,0.0246037706019525,0.0590248958100031,0.00595716462678243,0.0418736194001994,0.831851178477794,0.418369497911808,0.319644809823064,0.261985692265128,17
"847","NH",43656,0.399579643131514,0.600420356868486,0.0345156474220528,0.217495542767688,0.232947281450666,0.461873632028294,0.0531678963312992,0.0134543188044471,0.0334691037701663,0.0425169229877227,0.00121178738639493,0.0122947136500022,0.897053153401267,0.502265578570497,0.291408775312006,0.206325646117497,17
"848","NJ",43700,0.414170508530107,0.585829491469893,0.0289382415576514,0.220666027006155,0.24844258266832,0.445898762022887,0.0560543867449861,0.102724485736351,0.142374388617163,0.0807694647913693,0.0026818937071447,0.0634237438861716,0.6080260232618,0.589913177786619,0.248509981044207,0.161576841169175,17
"849","NM",29615,0.408125899963933,0.591874100036067,0.0635474341219518,0.248898017394943,0.250935411842768,0.381631512434989,0.0549876242053473,0.0179593567340016,0.0228738825304439,0.201534102954497,0.0701937451990452,0.121527825577009,0.565911087005003,0.339738277410527,0.382889741168308,0.277371981421165,17
"850","NV",35090,0.406167824909616,0.593832175090384,0.0485911184944871,0.239807027157101,0.255339659456278,0.408946738219698,0.0473154566724361,0.0780444104267959,0.108318184849196,0.128811402097304,0.0111591417115323,0.116422986266341,0.557243874648831,0.308858021738437,0.432204372620818,0.258937605640745,17
"851","NY",40600,0.441484041703147,0.558515958296853,0.0367887434456721,0.265276042454742,0.243299436799319,0.40140352848449,0.0532322488157773,0.117287562822759,0.097653318691705,0.0801341163079397,0.00388072392024876,0.0740477059940897,0.626996572263258,0.568137037709353,0.249623317202206,0.182239645088441,17
"852","OH",36000,0.409302848258771,0.590697151741229,0.0453626691846721,0.236989460426345,0.242472872224822,0.430686856204433,0.0444881419597272,0.0861976757899859,0.0307601414375329,0.0420752182423857,0.00108258904563786,0.012234109232085,0.827650266252373,0.415416008669613,0.352099570005571,0.232484421324816,17
"853","OK",32414,0.400601979219101,0.599398020780899,0.06039360377769,0.239191473420094,0.256302050411254,0.394797179606345,0.0493156927846173,0.058081468025969,0.0276851221273709,0.102525712211192,0.0583170586955486,0.0373211667273881,0.716069472212531,0.332262661711109,0.420674819219564,0.247062519069327,17
"854","OR",37900,0.401225895815306,0.598774104184694,0.0424501246404181,0.256656171208667,0.274531350931047,0.382784816790101,0.0435775364297676,0.0173542452866401,0.0635496143440119,0.0919608301172486,0.00852029396056033,0.0438736465300831,0.774741369761456,0.450129027234452,0.304772965805864,0.245098006959684,17
"855","PA",38228,0.419345605167171,0.580654394832829,0.0387705424721064,0.236527749980857,0.239010247779834,0.435941927823529,0.0497495319436735,0.0776469049457048,0.0441529026722179,0.0468145057532232,0.00129120119832936,0.0235689405807546,0.80652554484977,0.48291910718153,0.318788341264904,0.198292551553566,17
"856","RI",40000,0.438524621692939,0.561475378307062,0.0361036103610361,0.241108726257241,0.237839168532238,0.426846530806927,0.0581019640425581,0.0515782347465516,0.0424965573480425,0.0762883980705763,0.00304645849200305,0.0449006439105449,0.781689707432282,0.483098309830983,0.312104287351812,0.204797402817205,17
"857","SC",33765,0.411293127613955,0.588706872386045,0.0423342280507504,0.233484682144059,0.252152806359463,0.427188971631239,0.0448393118144888,0.196114682584699,0.0237439189372895,0.0451890110075556,0.00210382034649284,0.0226854460446021,0.710163121079361,0.389704593247337,0.347050667006678,0.263244739745985,17
"858","SD",35397,0.419447597042043,0.580552402957957,0.0594339574628347,0.236310799187733,0.244163736023248,0.419529027365678,0.0405624799605063,0.0201590944948012,0.0172784967962257,0.0366181986594533,0.0192022881920941,0.0134156458188074,0.893326276038618,0.372131489615089,0.334495411910203,0.293373098474708,17
"859","TN",35000,0.414532256216189,0.585467743783811,0.0486382143002976,0.24572997166706,0.241235031685211,0.418854643190676,0.0455421391567558,0.138295966606383,0.025056409027025,0.0470187187083024,0.00182958875744711,0.0187134395083161,0.769085877392526,0.404259424884778,0.363210249912077,0.232530325203145,17
"860","TX",35397,0.382378920430513,0.617621079569487,0.047643378344953,0.253901816949413,0.269272831166347,0.387251963037565,0.0419300105017217,0.11292077395548,0.0711509221311635,0.156031583603689,0.0059838406925855,0.0716765550977882,0.582236324519294,0.428212115089869,0.338761696856968,0.233026188053163,17
"861","UT",35000,0.342629092212218,0.657370907787782,0.0734201419422578,0.27576125031902,0.274704683671351,0.341085896620441,0.0350280274469303,0.0103130954758054,0.0374400143872905,0.0732641033134406,0.00923933813174156,0.056320688474167,0.813422760217555,0.404089798908523,0.342064443953702,0.253845757137776,17
"862","VA",39393,0.417344336697642,0.582655663302358,0.038511406631863,0.238309017534125,0.254583046403587,0.420423281709928,0.0481732477204974,0.151948229952039,0.090522420312747,0.0669304393866207,0.00253732481626364,0.0341955779474363,0.653866007584893,0.52563189943992,0.27911512524138,0.195252975318699,17
"863","VT",38000,0.452487935916697,0.547512064083303,0.0446423007955025,0.228071754467346,0.226389360067019,0.445640659941705,0.0552559247284283,0.0132445287564821,0.0190602131032907,0.0378019482542562,0.00165470066534198,0.00483948018859434,0.923399129032035,0.489119823867845,0.311533748277796,0.199346427854359,17
"864","WA",44149,0.378872988962263,0.621127011037737,0.0385425682004102,0.269277508387969,0.269506917851257,0.385134622452488,0.0375383831078758,0.0321700831090614,0.144862887832407,0.085643828470485,0.00648630063902688,0.0400648511506041,0.690772048798416,0.503084282784213,0.274907821262167,0.22200789595362,17
"865","WI",39000,0.398761371485265,0.601238628514735,0.0480316360393961,0.229009961445685,0.249239910145329,0.441274407368814,0.0324440850007764,0.037518611398221,0.0305771483297697,0.0475130815556916,0.00414070673776531,0.0188176255123185,0.861432826466234,0.410062064928924,0.321984391369511,0.267953543701566,17
"866","WV",31238,0.388976888518364,0.611023111481636,0.0589226992728452,0.215728775878838,0.236746792645084,0.441396878328933,0.0472048538742995,0.0272026924798913,0.012048229972365,0.0292868942306208,0.000981890602565884,0.00592222067836907,0.924558072036188,0.311003041390703,0.444422830500363,0.244574128108934,17
"867","WY",35000,0.345645799144494,0.654354200855506,0.0552222610816676,0.231291418937702,0.27658658631729,0.389102615838512,0.0477971178248276,0.00771210531507537,0.00684225157604943,0.060889761731816,0.0132630276290657,0.0360854788230969,0.875207374924897,0.275698797449625,0.417242832674217,0.307058369876158,17
"868","AK",41644,0.404703869311853,0.595296130688147,0.0522607306009782,0.241230689760932,0.273031041663304,0.387141035367803,0.0463365026069832,0.0309205959741077,0.0905099355921807,0.0920757397213837,0.0669502332563883,0.0292821514471581,0.690261344008781,0.35955382653473,0.368488595457554,0.271957578007716,18
"869","AL",33765,0.391323735574703,0.608676264425297,0.0475986147087807,0.231377918844988,0.243298869323877,0.429872524181072,0.0478520729412829,0.201534000738289,0.0175769603311574,0.0331809428856588,0.00425620525699718,0.0176211314754109,0.725830759312487,0.351986176535237,0.37720684821007,0.270806975254694,18
"870","AR",33765,0.401264757558793,0.598735242441207,0.0571869707436789,0.23746421743126,0.254196199389452,0.411914142961265,0.0392384694743439,0.111819426985955,0.0251648726967997,0.0860559774935125,0.00627801427429606,0.0272757361614326,0.743405972388005,0.335551588517184,0.416459805568173,0.247988605914643,18
"871","AZ",39393,0.40364979331376,0.59635020668624,0.0500438842557058,0.250182937113001,0.252435318048992,0.402455453178081,0.0448824074042205,0.0463713743860507,0.050158843796143,0.137459256480242,0.0206355816987165,0.0743196219414395,0.671055321697409,0.41943022747533,0.318625166502029,0.261944606022641,18
"872","CA",41296,0.400421612177254,0.599578387822746,0.0328022183697662,0.262441677863812,0.266321507435458,0.392962474828466,0.0454721215024981,0.0458461993439405,0.207989672932533,0.132585026507886,0.00882710348882376,0.133694412914427,0.471057584812389,0.506048599387066,0.287429321959352,0.206522078653582,18
"873","CO",45000,0.392587621623816,0.607412378376184,0.036800660662179,0.27458848422309,0.269288784600688,0.38007993215649,0.0392421383575528,0.0294455846178478,0.0375636703216055,0.0978713103005538,0.0072072237709684,0.0421769676801059,0.785735243308919,0.562724986344732,0.239484677371784,0.197790336283484,18
"874","CT",45020,0.42380020023377,0.57619979976623,0.0333813368316705,0.210103667828943,0.235664297726903,0.460799060972663,0.0600516366398209,0.0866935782169331,0.0616927151403363,0.0710903863130847,0.00161272026947717,0.04270749594354,0.736203104116629,0.568006736929321,0.259740435878341,0.172252827192338,18
"875","DC",68656,0.498704845566912,0.501295154433088,0.0313230284089309,0.401863896162401,0.293711462116733,0.23884337078019,0.0342582425317454,0.192858349522764,0.0577117999831067,0.0823690063913056,0.00237914238252105,0.0294788411183377,0.635202860601965,0.895303657403497,0.0535518202550891,0.051144522341414,18
"876","DE",39776,0.44106326563584,0.55893673436416,0.0276983169079004,0.223306691502808,0.250734155080163,0.447463957499786,0.0507968790093421,0.18954506144094,0.0627144255533486,0.059445178335535,0.00214781939309847,0.0322077872708438,0.653939728006234,0.452785987854366,0.332203985820591,0.215010026325043,18
"877","FL",35000,0.429553646726969,0.570446353273031,0.037726869500317,0.229439110997031,0.249041456836743,0.430555101317206,0.0532374613487022,0.12936492666939,0.0351124865824257,0.15581460549343,0.00246123254249246,0.0527809424093689,0.624465806302894,0.42633455665673,0.329212633394766,0.244452809948504,18
"878","GA",37400,0.416211049701868,0.583788950298132,0.0397656363960518,0.23227325852571,0.259736786657806,0.426175194627682,0.0420491237927501,0.268112124993922,0.0585260701145886,0.0585791954128556,0.00280978802105563,0.0330520393811533,0.578920782076425,0.467156409882386,0.306279950512434,0.22656363960518,18
"879","HI",39393,0.443476879195151,0.556523120804849,0.030650761909191,0.206692089475887,0.260843448201026,0.427455858872405,0.0743578415414903,0.00775860732610954,0.520710288486878,0.24633384488986,0.00209273124680277,0.0144320947464695,0.20867243330388,0.409256847881691,0.330977072966563,0.259766079151746,18
"880","IA",39000,0.386270538437031,0.613729461562969,0.0531040917573165,0.229960800600792,0.253942697191753,0.424236778025579,0.0387556324245596,0.0266601429156616,0.0288092826908197,0.0416571844704383,0.00236960083746757,0.015652735423968,0.884851053661645,0.388955896408903,0.33327881070502,0.277765292886077,18
"881","ID",33765,0.35714842019041,0.64285157980959,0.0534704784412724,0.24825771105531,0.261589074941924,0.400615004498395,0.0360677310630984,0.00579285896523479,0.0160894844973211,0.0740878999879148,0.00924923795839991,0.0533388835922708,0.841441634998859,0.351076257872192,0.378729975426676,0.270193766701132,18
"882","IL",41644,0.408273668367182,0.591726331632818,0.0356944675015081,0.241006886073537,0.25918845218514,0.420089233502627,0.0440209607371877,0.0893504567431513,0.0779344552159936,0.0759579661927951,0.00453454927696406,0.060427952531559,0.691794620039537,0.525437520373656,0.270999751516938,0.203562728109406,18
"883","IN",38000,0.385932285564485,0.614067714435515,0.0492724582746482,0.227172346375514,0.248640402494805,0.434032467195002,0.0408823256600306,0.0696248122679869,0.0282517355549138,0.047093023638281,0.00230574053741845,0.0249296272199742,0.827795060781426,0.38321736653512,0.373215517995631,0.243567115469249,18
"884","KS",37756,0.385975045645225,0.614024954354775,0.0471969181518701,0.228731935667562,0.255084608870593,0.421539977711751,0.0474465595982241,0.0429513819204117,0.0363823854300767,0.0695765395779591,0.00753982433726723,0.0330424113079417,0.810507457426344,0.439169885083353,0.320443350155577,0.24038676476107,18
"885","KY",35397,0.400543906200822,0.599456093799178,0.0475201080643951,0.237895118845073,0.244939241779523,0.428353014837573,0.0412925164734358,0.0644813345863188,0.0195967522437811,0.0371997791221112,0.00100358310530566,0.0125895916335219,0.865128959308961,0.377470455342232,0.368980321482615,0.253549223175153,18
"886","LA",34361,0.388429975768289,0.611570024231711,0.0425720213766295,0.236710512843748,0.26483412634619,0.403540960300713,0.0523423791327189,0.213093126738087,0.0184909492969979,0.055143324863807,0.00571134018192025,0.0183450176706723,0.689216241248516,0.352955645023673,0.40013039696933,0.246913958006998,18
"887","MA",50000,0.429172153491551,0.570827846508449,0.0329860974966808,0.244613360566886,0.241280548016931,0.42609148856981,0.055028505349692,0.0503426613880546,0.0923988348125391,0.0609793100203347,0.00188326529972089,0.0322181933562116,0.762177735123139,0.649893018225206,0.205925589907821,0.144181391866972,18
"888","MD",45000,0.437779653010219,0.562220346989781,0.0320947378196251,0.220704719529379,0.255139639766951,0.436245371921849,0.0558155309621961,0.252610498520226,0.0734121200130818,0.0602076124567474,0.00256144190121652,0.0475707889031102,0.563637538205618,0.547915194631631,0.269873583313482,0.182211222054887,18
"889","ME",39000,0.442286641556416,0.557713358443584,0.037507999958033,0.219875567865873,0.237214930457195,0.452753909050532,0.0526475926683663,0.0133315147636384,0.012121466466624,0.0423796683908106,0.00220676437981528,0.0057529752849384,0.924207610714173,0.450365287701223,0.30704101224387,0.242593700054907,18
"890","MI",37756,0.394267517099251,0.605732482900749,0.0425374725318335,0.235608342016396,0.235760161029674,0.44558095921929,0.0405130652028053,0.0962089546453388,0.0465576769199106,0.0503794552420014,0.00336216817855023,0.0146710695718704,0.788820675442329,0.440523863272443,0.307649924736532,0.251826211991026,18
"891","MN",45000,0.403753600199575,0.596246399800425,0.0376577306325606,0.238010292832513,0.269482405327807,0.420909072465358,0.0339404987417617,0.0393431462644712,0.0545780111494414,0.0428597513279317,0.00273814291693373,0.0198898581260252,0.840591090215197,0.514114886285165,0.233257616117473,0.252627497597362,18
"892","MO",37485,0.414348415437622,0.585651584562378,0.0415548642580608,0.236726800547004,0.257619754538546,0.420313544338266,0.0437850363181232,0.0884769942711658,0.0290815036745704,0.0476047592006787,0.00286779272977411,0.0143779710310176,0.817590979092793,0.438487983850944,0.327503730080918,0.234008286068138,18
"893","MS",31514,0.404647641234712,0.595352358765288,0.0511473500291206,0.221180353329451,0.24660648417783,0.433106192972238,0.0479596194913609,0.279207920792079,0.01061929722384,0.0293981751116288,0.00210250436808387,0.0127295670743545,0.665942535430014,0.286622015142691,0.385239759270045,0.328138225587265,18
"894","MT",33765,0.401763925161622,0.598236074838378,0.0577937615656501,0.252453463867601,0.253657005037747,0.391303106848768,0.0447926626802339,0.0057893660239852,0.00848187314771208,0.0542497371713453,0.0189569626997379,0.012963042247625,0.899559018709595,0.400246416729698,0.340278669730226,0.259474913540076,18
"895","NC",36444,0.421412412212707,0.578587587787293,0.0417393460956275,0.23822959317213,0.24911091628245,0.429460381550987,0.0414597628988064,0.167286386540471,0.0451707608140584,0.0520294720041585,0.00670633605991774,0.0349579664280524,0.693849078153342,0.474564335250911,0.286274890225845,0.239160774523244,18
"896","ND",39393,0.376008424467267,0.623991575532733,0.0630685153692059,0.260638008146073,0.255584538197576,0.38590959433043,0.0347993439567157,0.0235788250531068,0.0168670907143246,0.0408695599547306,0.0187855936768079,0.00868470583963252,0.891214224761398,0.379585191820036,0.296139391041741,0.324275417138223,18
"897","NE",39000,0.396314082002969,0.603685917997031,0.0468735680639308,0.227210451071317,0.272576476841584,0.408527923898898,0.0448115801242691,0.0353470554812222,0.0245628585567917,0.0593806704668341,0.00605537124947305,0.0414642863688851,0.833189757876794,0.428694165948789,0.311577833171429,0.259728000879782,18
"898","NH",45815,0.394297433663654,0.605702566336346,0.0319582077994362,0.214777910873958,0.23545621740656,0.465364744031846,0.0524429198881992,0.0128770554285092,0.033815504495021,0.0425363292073518,0.00107081926748702,0.0123416457947657,0.897358645806865,0.512625987634155,0.284998245550353,0.202375766815492,18
"899","NJ",46856,0.410151919333208,0.589848080666792,0.0265856391151502,0.217972448809153,0.250246882347253,0.449188145349479,0.0560068843789651,0.0997326540120946,0.145617117957504,0.0796538665536201,0.00249715023047236,0.0598759288002055,0.612623282446103,0.603425388784753,0.238527907228891,0.158046703986356,18
"900","NM",31200,0.4062409318014,0.5937590681986,0.0592316775700532,0.245471287748846,0.252975805687,0.38686479513413,0.0554564338599712,0.0182067879686373,0.0233553699537719,0.20134058501912,0.0690317965160879,0.122241471942814,0.565823988599569,0.348135506540595,0.379348784825474,0.272515708633931,18
"901","NV",36444,0.40372828645244,0.59627171354756,0.044136510222233,0.239402639205697,0.256048936028607,0.412531689224756,0.0478802253187074,0.0764096032720826,0.108537485554554,0.126967152114329,0.0107092940941571,0.112279688038868,0.565096776926009,0.316854432256152,0.423605522849519,0.259540044894329,18
"902","NY",43184,0.439440791839622,0.560559208160378,0.034272276647293,0.263777731579689,0.244763796944292,0.404147285637857,0.0530389091908689,0.115348198389482,0.0988816723533011,0.0788694156281128,0.00372061563441854,0.0712594573344776,0.631920640660208,0.580001980387269,0.240152253355574,0.179845766257157,18
"903","OH",38000,0.404874125909308,0.595125874090692,0.0417570475829644,0.234432971577467,0.244546088172042,0.434684831989213,0.0445790606783126,0.0842722306093993,0.0310320820164003,0.0418193547837805,0.00100542924049844,0.0120906929683034,0.829780210381618,0.424862353331365,0.344067715930248,0.231069930738387,18
"904","OK",34300,0.393749252776983,0.606250747223017,0.0546853066065933,0.238900463849183,0.258124748966649,0.399004329527701,0.0492851510498735,0.0572738886358965,0.0277570682259952,0.101078284792383,0.0584224291834078,0.0355738605604609,0.719894468601857,0.341019823406853,0.413486687004566,0.245493489588581,18
"905","OR",40000,0.39676686945257,0.60323313054743,0.0395031974255803,0.254663389133788,0.277203294012094,0.384774806941412,0.0438553124871256,0.0172333685805445,0.0641693788708991,0.0907043491396476,0.00836777947147494,0.0423321294350833,0.777192994502351,0.460983168312299,0.29456941182933,0.24444741985837,18
"906","PA",40000,0.414665453158778,0.585334546841222,0.0360585364381577,0.234115232038803,0.241090044662943,0.439429998792893,0.0493061880672029,0.076007591054243,0.0449276833430268,0.0459653834758085,0.00127123410185785,0.0221558923260944,0.80967221569897,0.494023107860458,0.310828568920298,0.195148323219243,18
"907","RI",41650,0.432975505652233,0.567024494347767,0.033793053650083,0.239251129243186,0.23899038037243,0.430616731252156,0.0573487054821447,0.050260347718648,0.043340473840871,0.0752039858473536,0.0031009058014618,0.0430877480122913,0.785006538779374,0.491848589148033,0.306728925473961,0.201422485378006,18
"908","SC",35397,0.404152365563106,0.595847634436894,0.0389071527851817,0.231016171454785,0.253928911329408,0.431649609676463,0.0444981547541612,0.190408047286809,0.024055197939663,0.0449549423537962,0.00208537722145982,0.0214465201490282,0.717049915049244,0.399964982877801,0.338197909340866,0.261837107781333,18
"909","SD",37142,0.412298263968179,0.587701736031821,0.0557399510363616,0.231249634896948,0.247999235275062,0.424831256007605,0.0401799227840236,0.0192827517352352,0.0167814639171973,0.0366165169965428,0.0183056032033478,0.0133189593368135,0.895694704810863,0.380413482525504,0.32736600054168,0.292220516932816,18
"910","TN",36016,0.41021581191295,0.58978418808705,0.0452563161612913,0.24351134861142,0.242404938027263,0.423217167094112,0.045610230105913,0.135211619922538,0.025278389396051,0.046493984150153,0.00179980703099874,0.0182653956001968,0.772950803900063,0.413528858761535,0.355983825789125,0.23048731544934,18
"911","TX",37485,0.378136842669914,0.621863157330086,0.0439494254050486,0.250945294008407,0.272006954846487,0.391031091535569,0.0420672342044881,0.111605753335452,0.0724314261364683,0.152966513659827,0.00592293483565148,0.0697646625123894,0.587308709520212,0.439312784992427,0.329423895252081,0.231263319755491,18
"912","UT",37000,0.335694770249759,0.664305229750242,0.066315716848351,0.274666758658755,0.279678487650062,0.34415758244791,0.035181454394922,0.00993238581481993,0.0377494135504347,0.0719180350489858,0.00925486408168897,0.0542734924796468,0.816871809024424,0.413437284393542,0.33456188767766,0.252000827928798,18
"913","VA",41296,0.412569341238768,0.587430658761232,0.0355323567457152,0.237277803825497,0.256734584892592,0.422849635841354,0.047605618694842,0.149628286554129,0.0916881632436504,0.0672163792670922,0.00247289931874161,0.0328812564266259,0.656113015189761,0.538282361503509,0.26969193141626,0.192025707080231,18
"914","VT",40000,0.451765572953171,0.548234427046829,0.0425442748036446,0.224542439503746,0.228827214462741,0.448586313287138,0.05549975794273,0.0132156043844881,0.0191478138977001,0.038180018352999,0.0014740203906154,0.00451599384379719,0.9234665491304,0.496333012998837,0.304471917743882,0.199195069257282,18
